source_series,source_lens_dir,focal_mm,open,down,capture_missing,status,lensscope_maker,lensscope_name,note
Angenieux Optimo Ultra _U35,26-320mm_T3.1_50mm,50.0,True,True,False,AUTO,Angénieux,Optimo Ultra 12x U35,U35 26-320 range matches LensScope U35 family
Angenieux Optimo Ultra _U35,26-320mm_T3.1_60mm,60.0,True,True,False,AUTO,Angénieux,Optimo Ultra 12x U35,U35 26-320 range matches LensScope U35 family
Angenieux Optimo Ultra _U35,26-320mm_T3.1_75mm,75.0,True,True,False,AUTO,Angénieux,Optimo Ultra 12x U35,U35 26-320 range matches LensScope U35 family
Angenieux Type EZ-1_S35,30-90mm_T2.0_30mm,30.0,True,True,False,AUTO,Angénieux,Type EZ-1 S35 30-90 T2,series/range exact
Angenieux Type EZ-1_S35,30-90mm_T2.0_35mm,35.0,True,True,False,AUTO,Angénieux,Type EZ-1 S35 30-90 T2,series/range exact
Angenieux Type EZ-1_S35,30-90mm_T2.0_40mm,40.0,True,True,False,AUTO,Angénieux,Type EZ-1 S35 30-90 T2,series/range exact
Angenieux Type EZ-1_S35,30-90mm_T2.0_50mm,50.0,True,True,False,AUTO,Angénieux,Type EZ-1 S35 30-90 T2,series/range exact
Angenieux Type EZ-1_S35,30-90mm_T2.0_65mm,65.0,True,True,False,AUTO,Angénieux,Type EZ-1 S35 30-90 T2,series/range exact
Angenieux Type EZ-1_S35,30-90mm_T2.0_75mm,75.0,True,True,False,AUTO,Angénieux,Type EZ-1 S35 30-90 T2,series/range exact
Angenieux Type EZ-1_S35,30-90mm_T2.0_90mm,90.0,True,True,False,AUTO,Angénieux,Type EZ-1 S35 30-90 T2,series/range exact
Angenieux Type EZ-2_S35,15-40mm_T2.0_15mm,15.0,True,True,False,AUTO,Angénieux,Type EZ-2 S35 15-40 T2,series/range exact
Angenieux Type EZ-2_S35,15-40mm_T2.0_17mm,17.0,True,True,False,AUTO,Angénieux,Type EZ-2 S35 15-40 T2,series/range exact
Angenieux Type EZ-2_S35,15-40mm_T2.0_20mm,20.0,True,True,False,AUTO,Angénieux,Type EZ-2 S35 15-40 T2,series/range exact
Angenieux Type EZ-2_S35,15-40mm_T2.0_25mm,25.0,True,True,False,AUTO,Angénieux,Type EZ-2 S35 15-40 T2,series/range exact
Angenieux Type EZ-2_S35,15-40mm_T2.0_30mm,30.0,True,True,False,AUTO,Angénieux,Type EZ-2 S35 15-40 T2,series/range exact
Angenieux Type EZ-2_S35,15-40mm_T2.0_35mm,35.0,True,True,False,AUTO,Angénieux,Type EZ-2 S35 15-40 T2,series/range exact
Angenieux Type EZ-2_S35,15-40mm_T2.0_40mm,40.0,True,True,False,AUTO,Angénieux,Type EZ-2 S35 15-40 T2,series/range exact
Canon CINE-SERVO,CN10×25_T2.95 120mm,120.0,True,True,False,AUTO,Canon,CINE-SERVO CN10x25 25-250 T2.95-3.95,model/range exact
Canon CINE-SERVO,CN10×25_T2.95_25mm,25.0,True,True,False,AUTO,Canon,CINE-SERVO CN10x25 25-250 T2.95-3.95,model/range exact
Canon CINE-SERVO,CN10×25_T2.95_35mm,35.0,True,True,False,AUTO,Canon,CINE-SERVO CN10x25 25-250 T2.95-3.95,model/range exact
Canon CINE-SERVO,CN10×25_T2.95_50mm,50.0,True,True,False,AUTO,Canon,CINE-SERVO CN10x25 25-250 T2.95-3.95,model/range exact
Canon CINE-SERVO,CN10×25_T2.95_85mm,85.0,True,True,False,AUTO,Canon,CINE-SERVO CN10x25 25-250 T2.95-3.95,model/range exact
Canon CINE-SERVO,CN10×25_T3.95 250mm,250.0,True,True,False,AUTO,Canon,CINE-SERVO CN10x25 25-250 T2.95-3.95,model/range exact
Canon CINE-SERVO,CN20×50_T5 100mm,100.0,True,True,False,AUTO,Canon,CINE-SERVO CN20x50 50-1000 T5.0-8.9,model/range exact
Canon CINE-SERVO,CN20×50_T5 200mm,200.0,True,True,False,AUTO,Canon,CINE-SERVO CN20x50 50-1000 T5.0-8.9,model/range exact
Canon CINE-SERVO,CN20×50_T5 500mm,500.0,True,True,False,AUTO,Canon,CINE-SERVO CN20x50 50-1000 T5.0-8.9,model/range exact
Canon CINE-SERVO,CN20×50_T5_50mm,50.0,True,True,False,AUTO,Canon,CINE-SERVO CN20x50 50-1000 T5.0-8.9,model/range exact
Canon CINE-SERVO,CN20×50_T5_75mm,75.0,True,True,False,AUTO,Canon,CINE-SERVO CN20x50 50-1000 T5.0-8.9,model/range exact
Canon CINE-SERVO,CN20×50_T8 1000mm,1000.0,True,True,False,AUTO,Canon,CINE-SERVO CN20x50 50-1000 T5.0-8.9,model/range exact
Canon CINE-SERVO,CN7×17_T2.95_17mm,17.0,True,True,False,AUTO,Canon,CINE-SERVO CN7x17 17-120 T2.95-3.9,model/range exact
Canon CINE-SERVO,CN7×17_T2.95_25mm,25.0,True,True,False,AUTO,Canon,CINE-SERVO CN7x17 17-120 T2.95-3.9,model/range exact
Canon CINE-SERVO,CN7×17_T2.95_35mm,35.0,True,True,False,AUTO,Canon,CINE-SERVO CN7x17 17-120 T2.95-3.9,model/range exact
Canon CINE-SERVO,CN7×17_T2.95_50mm,50.0,True,True,False,AUTO,Canon,CINE-SERVO CN7x17 17-120 T2.95-3.9,model/range exact
Canon CINE-SERVO,CN7×17_T2.95_90mm,90.0,True,True,False,AUTO,Canon,CINE-SERVO CN7x17 17-120 T2.95-3.9,model/range exact
Canon CINE-SERVO,CN7×17_T3.9 120mm,120.0,True,True,False,AUTO,Canon,CINE-SERVO CN7x17 17-120 T2.95-3.9,model/range exact
Canon CN-E,14.5-60_T2.6_14.5mm,14.5,True,True,False,AUTO,Canon,CN-E 14.5-60 T2.6,range exact
Canon CN-E,14.5-60_T2.6_16mm,16.0,True,True,False,AUTO,Canon,CN-E 14.5-60 T2.6,range exact
Canon CN-E,14.5-60_T2.6_18mm,18.0,True,True,False,AUTO,Canon,CN-E 14.5-60 T2.6,range exact
Canon CN-E,14.5-60_T2.6_20mm,20.0,True,True,False,AUTO,Canon,CN-E 14.5-60 T2.6,range exact
Canon CN-E,14.5-60_T2.6_22mm,22.0,True,True,False,AUTO,Canon,CN-E 14.5-60 T2.6,range exact
Canon CN-E,14.5-60_T2.6_25mm,25.0,True,True,False,AUTO,Canon,CN-E 14.5-60 T2.6,range exact
Canon CN-E,14.5-60_T2.6_28mm,28.0,True,True,False,AUTO,Canon,CN-E 14.5-60 T2.6,range exact
Canon CN-E,14.5-60_T2.6_30mm,30.0,True,True,False,AUTO,Canon,CN-E 14.5-60 T2.6,range exact
Canon CN-E,14.5-60_T2.6_32mm,32.0,True,True,False,AUTO,Canon,CN-E 14.5-60 T2.6,range exact
Canon CN-E,14.5-60_T2.6_35mm,35.0,True,True,False,AUTO,Canon,CN-E 14.5-60 T2.6,range exact
Canon CN-E,14.5-60_T2.6_40mm,40.0,True,True,False,AUTO,Canon,CN-E 14.5-60 T2.6,range exact
Canon CN-E,14.5-60_T2.6_45mm,45.0,True,True,False,AUTO,Canon,CN-E 14.5-60 T2.6,range exact
Canon CN-E,14.5-60_T2.6_50mm,50.0,True,True,False,AUTO,Canon,CN-E 14.5-60 T2.6,range exact
Canon CN-E,14.5-60_T2.6_55mm,55.0,True,True,False,AUTO,Canon,CN-E 14.5-60 T2.6,range exact
Canon CN-E,14.5-60_T2.6_60mm,60.0,True,True,False,AUTO,Canon,CN-E 14.5-60 T2.6,range exact
Canon CN-E,15.5-47_T2.8_15.5mm,15.5,True,True,False,AUTO,Canon,CN-E 15.5-47 T2.8,range exact
Canon CN-E,15.5-47_T2.8_17mm,17.0,True,True,False,AUTO,Canon,CN-E 15.5-47 T2.8,range exact
Canon CN-E,15.5-47_T2.8_18mm,18.0,True,True,False,AUTO,Canon,CN-E 15.5-47 T2.8,range exact
Canon CN-E,15.5-47_T2.8_19mm,19.0,True,True,False,AUTO,Canon,CN-E 15.5-47 T2.8,range exact
Canon CN-E,15.5-47_T2.8_20mm,20.0,True,True,False,AUTO,Canon,CN-E 15.5-47 T2.8,range exact
Canon CN-E,15.5-47_T2.8_22mm,22.0,True,True,False,AUTO,Canon,CN-E 15.5-47 T2.8,range exact
Canon CN-E,15.5-47_T2.8_24mm,24.0,True,True,False,AUTO,Canon,CN-E 15.5-47 T2.8,range exact
Canon CN-E,15.5-47_T2.8_26mm,26.0,True,True,False,AUTO,Canon,CN-E 15.5-47 T2.8,range exact
Canon CN-E,15.5-47_T2.8_28mm,28.0,True,True,False,AUTO,Canon,CN-E 15.5-47 T2.8,range exact
Canon CN-E,15.5-47_T2.8_30mm,30.0,True,True,False,AUTO,Canon,CN-E 15.5-47 T2.8,range exact
Canon CN-E,15.5-47_T2.8_32mm,32.0,True,True,False,AUTO,Canon,CN-E 15.5-47 T2.8,range exact
Canon CN-E,15.5-47_T2.8_35mm,35.0,True,True,False,AUTO,Canon,CN-E 15.5-47 T2.8,range exact
Canon CN-E,15.5-47_T2.8_40mm,40.0,True,True,False,AUTO,Canon,CN-E 15.5-47 T2.8,range exact
Canon CN-E,15.5-47_T2.8_47mm,47.0,True,True,False,AUTO,Canon,CN-E 15.5-47 T2.8,range exact
Canon CN-E,30-105_T2.8 105mm,105.0,True,True,False,AUTO,Canon,CN-E 30-105 T2.8,range exact
Canon CN-E,30-105_T2.8_30mm,30.0,True,True,False,AUTO,Canon,CN-E 30-105 T2.8,range exact
Canon CN-E,30-105_T2.8_32mm,32.0,True,True,False,AUTO,Canon,CN-E 30-105 T2.8,range exact
Canon CN-E,30-105_T2.8_35mm,35.0,True,True,False,AUTO,Canon,CN-E 30-105 T2.8,range exact
Canon CN-E,30-105_T2.8_40mm,40.0,True,True,False,AUTO,Canon,CN-E 30-105 T2.8,range exact
Canon CN-E,30-105_T2.8_45mm,45.0,True,True,False,AUTO,Canon,CN-E 30-105 T2.8,range exact
Canon CN-E,30-105_T2.8_50mm,50.0,True,True,False,AUTO,Canon,CN-E 30-105 T2.8,range exact
Canon CN-E,30-105_T2.8_55mm,55.0,True,True,False,AUTO,Canon,CN-E 30-105 T2.8,range exact
Canon CN-E,30-105_T2.8_60mm,60.0,True,True,False,AUTO,Canon,CN-E 30-105 T2.8,range exact
Canon CN-E,30-105_T2.8_65mm,65.0,True,True,False,AUTO,Canon,CN-E 30-105 T2.8,range exact
Canon CN-E,30-105_T2.8_75mm,75.0,True,True,False,AUTO,Canon,CN-E 30-105 T2.8,range exact
Canon CN-E,30-105_T2.8_85mm,85.0,True,True,False,AUTO,Canon,CN-E 30-105 T2.8,range exact
Canon CN-E,30-105_T2.8_95mm,95.0,True,True,False,AUTO,Canon,CN-E 30-105 T2.8,range exact
Canon CN-E,30-300_T2.95 100mm,100.0,True,True,False,AUTO,Canon,CN-E 30-300 T2.95-3.7,range exact
Canon CN-E,30-300_T2.95 110mm,110.0,True,True,False,AUTO,Canon,CN-E 30-300 T2.95-3.7,range exact
Canon CN-E,30-300_T2.95 120mm,120.0,True,True,False,AUTO,Canon,CN-E 30-300 T2.95-3.7,range exact
Canon CN-E,30-300_T2.95 135mm,135.0,True,True,False,AUTO,Canon,CN-E 30-300 T2.95-3.7,range exact
Canon CN-E,30-300_T2.95 150mm,150.0,True,True,False,AUTO,Canon,CN-E 30-300 T2.95-3.7,range exact
Canon CN-E,30-300_T2.95 180mm,180.0,True,True,False,AUTO,Canon,CN-E 30-300 T2.95-3.7,range exact
Canon CN-E,30-300_T2.95 200mm,200.0,True,True,False,AUTO,Canon,CN-E 30-300 T2.95-3.7,range exact
Canon CN-E,30-300_T2.95 240mm,240.0,True,True,False,AUTO,Canon,CN-E 30-300 T2.95-3.7,range exact
Canon CN-E,30-300_T2.95 300mm,300.0,True,True,False,AUTO,Canon,CN-E 30-300 T2.95-3.7,range exact
Canon CN-E,30-300_T2.95_30mm,30.0,True,True,False,AUTO,Canon,CN-E 30-300 T2.95-3.7,range exact
Canon CN-E,30-300_T2.95_32mm,32.0,True,True,False,AUTO,Canon,CN-E 30-300 T2.95-3.7,range exact
Canon CN-E,30-300_T2.95_35mm,35.0,True,True,False,AUTO,Canon,CN-E 30-300 T2.95-3.7,range exact
Canon CN-E,30-300_T2.95_40mm,40.0,True,True,False,AUTO,Canon,CN-E 30-300 T2.95-3.7,range exact
Canon CN-E,30-300_T2.95_45mm,45.0,True,True,False,AUTO,Canon,CN-E 30-300 T2.95-3.7,range exact
Canon CN-E,30-300_T2.95_50mm,50.0,True,True,False,AUTO,Canon,CN-E 30-300 T2.95-3.7,range exact
Canon CN-E,30-300_T2.95_55mm,55.0,True,True,False,AUTO,Canon,CN-E 30-300 T2.95-3.7,range exact
Canon CN-E,30-300_T2.95_60mm,60.0,True,True,False,AUTO,Canon,CN-E 30-300 T2.95-3.7,range exact
Canon CN-E,30-300_T2.95_65mm,65.0,True,True,False,AUTO,Canon,CN-E 30-300 T2.95-3.7,range exact
Canon CN-E,30-300_T2.95_75mm,75.0,True,True,False,AUTO,Canon,CN-E 30-300 T2.95-3.7,range exact
Canon CN-E,30-300_T2.95_85mm,85.0,True,True,False,AUTO,Canon,CN-E 30-300 T2.95-3.7,range exact
Celere,18.5mm_T1.5,,True,True,False,AUTO,HANSE INNO TECH,Celere HS,Celere source series -> LensScope Celere HS; focal set consistent
Celere,25mm_T1.5,,True,True,False,AUTO,HANSE INNO TECH,Celere HS,Celere source series -> LensScope Celere HS; focal set consistent
Celere,36mm_T1.5,,True,True,False,AUTO,HANSE INNO TECH,Celere HS,Celere source series -> LensScope Celere HS; focal set consistent
Celere,50mm_T1.5,,True,True,False,AUTO,HANSE INNO TECH,Celere HS,Celere source series -> LensScope Celere HS; focal set consistent
Celere,85mm_T1.5,,True,True,False,AUTO,HANSE INNO TECH,Celere HS,Celere source series -> LensScope Celere HS; focal set consistent
Cooke Anamorphic:i, 100mm_T2.3,,True,True,False,AUTO,Cooke,S35 Anamorphic/i 2x,source focal set matches Cooke S35 Anamorphic/i; not FF Plus
Cooke Anamorphic:i,25mm_T2.3,,True,True,False,AUTO,Cooke,S35 Anamorphic/i 2x,source focal set matches Cooke S35 Anamorphic/i; not FF Plus
Cooke Anamorphic:i,32mm_T2.3,,True,True,False,AUTO,Cooke,S35 Anamorphic/i 2x,source focal set matches Cooke S35 Anamorphic/i; not FF Plus
Cooke Anamorphic:i,40mm_T2.3,,True,True,False,AUTO,Cooke,S35 Anamorphic/i 2x,source focal set matches Cooke S35 Anamorphic/i; not FF Plus
Cooke Anamorphic:i,50mm_T2.3,,True,True,False,AUTO,Cooke,S35 Anamorphic/i 2x,source focal set matches Cooke S35 Anamorphic/i; not FF Plus
Cooke Anamorphic:i,75mm_T2.3,,True,True,False,AUTO,Cooke,S35 Anamorphic/i 2x,source focal set matches Cooke S35 Anamorphic/i; not FF Plus
Cooke_Panchro, 100mm_T2.6,,True,True,False,REVIEW,,,ambiguous: legacy Panchro capture must not be auto-linked to PANCHRO/i Classic FF vs S35 without provenance
Cooke_Panchro, 135mm_T2.8,,True,True,False,REVIEW,,,ambiguous: legacy Panchro capture must not be auto-linked to PANCHRO/i Classic FF vs S35 without provenance
Cooke_Panchro, 152mm_T3,,True,True,False,REVIEW,,,ambiguous: legacy Panchro capture must not be auto-linked to PANCHRO/i Classic FF vs S35 without provenance
Cooke_Panchro,18mm_T2.2,,True,True,False,REVIEW,,,ambiguous: legacy Panchro capture must not be auto-linked to PANCHRO/i Classic FF vs S35 without provenance
Cooke_Panchro,21mm_T2.2,,True,True,False,REVIEW,,,ambiguous: legacy Panchro capture must not be auto-linked to PANCHRO/i Classic FF vs S35 without provenance
Cooke_Panchro,25mm_T2.2,,True,True,False,REVIEW,,,ambiguous: legacy Panchro capture must not be auto-linked to PANCHRO/i Classic FF vs S35 without provenance
Cooke_Panchro,27mm_T2.2,,True,True,False,REVIEW,,,ambiguous: legacy Panchro capture must not be auto-linked to PANCHRO/i Classic FF vs S35 without provenance
Cooke_Panchro,32mm_T2.2,,True,True,False,REVIEW,,,ambiguous: legacy Panchro capture must not be auto-linked to PANCHRO/i Classic FF vs S35 without provenance
Cooke_Panchro,40mm_T2.2,,True,True,False,REVIEW,,,ambiguous: legacy Panchro capture must not be auto-linked to PANCHRO/i Classic FF vs S35 without provenance
Cooke_Panchro,50mm_T2.2,,True,True,False,REVIEW,,,ambiguous: legacy Panchro capture must not be auto-linked to PANCHRO/i Classic FF vs S35 without provenance
Cooke_Panchro,65mm_Macro_T2.4,,True,True,False,REVIEW,,,ambiguous: legacy Panchro capture must not be auto-linked to PANCHRO/i Classic FF vs S35 without provenance
Cooke_Panchro,75mm_T2.2,,True,True,False,REVIEW,,,ambiguous: legacy Panchro capture must not be auto-linked to PANCHRO/i Classic FF vs S35 without provenance
Cooke_S4, 100mm T2,100.0,True,True,False,AUTO,Cooke,S4/i,series/focal set exact
Cooke_S4, 135mm T2,135.0,True,True,False,AUTO,Cooke,S4/i,series/focal set exact
Cooke_S4, 150mm T2,150.0,True,True,False,AUTO,Cooke,S4/i,series/focal set exact
Cooke_S4, 180mm T2,180.0,True,True,False,AUTO,Cooke,S4/i,series/focal set exact
Cooke_S4,12mm_T2,,True,True,False,AUTO,Cooke,S4/i,series/focal set exact
Cooke_S4,14mm_T2,,True,True,False,AUTO,Cooke,S4/i,series/focal set exact
Cooke_S4,16mm_T2,,True,True,False,AUTO,Cooke,S4/i,series/focal set exact
Cooke_S4,18mm_T2,,True,True,False,AUTO,Cooke,S4/i,series/focal set exact
Cooke_S4,21mm_T2,,True,True,False,AUTO,Cooke,S4/i,series/focal set exact
Cooke_S4,25mm_T2,,True,True,False,AUTO,Cooke,S4/i,series/focal set exact
Cooke_S4,27mm_T2,,False,False,True,AUTO,Cooke,S4/i,series/focal set exact
Cooke_S4,32mm_T2,,True,True,False,AUTO,Cooke,S4/i,series/focal set exact
Cooke_S4,35mm_T2,,True,True,False,AUTO,Cooke,S4/i,series/focal set exact
Cooke_S4,40mm_T2,,True,True,False,AUTO,Cooke,S4/i,series/focal set exact
Cooke_S4,50mm_T2,,True,True,False,AUTO,Cooke,S4/i,series/focal set exact
Cooke_S4,65mm_T2,,True,True,False,AUTO,Cooke,S4/i,series/focal set exact
Cooke_S4,75mm_T2,,True,True,False,AUTO,Cooke,S4/i,series/focal set exact
Cooke_Varo-Panchro,20-60mm_T3.1_20mm,20.0,True,True,False,AUTO,Cooke,Varo-Panchro 20-60 T3.1,range exact
Cooke_Varo-Panchro,20-60mm_T3.1_25mm,25.0,True,True,False,AUTO,Cooke,Varo-Panchro 20-60 T3.1,range exact
Cooke_Varo-Panchro,20-60mm_T3.1_30mm,30.0,True,True,False,AUTO,Cooke,Varo-Panchro 20-60 T3.1,range exact
Cooke_Varo-Panchro,20-60mm_T3.1_40mm,40.0,True,True,False,AUTO,Cooke,Varo-Panchro 20-60 T3.1,range exact
Cooke_Varo-Panchro,20-60mm_T3.1_50mm,50.0,True,True,False,AUTO,Cooke,Varo-Panchro 20-60 T3.1,range exact
Cooke_Varo-Panchro,20-60mm_T3.1_60mm,60.0,True,True,False,AUTO,Cooke,Varo-Panchro 20-60 T3.1,range exact
Cooke_Wide Angle Varotal,14-70mm_T3.1_14mm,14.0,True,True,False,AUTO,Cooke,Wide-Angle Varotal 14-70 T3.1,range exact
Cooke_Wide Angle Varotal,14-70mm_T3.1_17mm,17.0,True,True,False,AUTO,Cooke,Wide-Angle Varotal 14-70 T3.1,range exact
Cooke_Wide Angle Varotal,14-70mm_T3.1_20mm,20.0,True,True,False,AUTO,Cooke,Wide-Angle Varotal 14-70 T3.1,range exact
Cooke_Wide Angle Varotal,14-70mm_T3.1_25mm,25.0,True,True,False,AUTO,Cooke,Wide-Angle Varotal 14-70 T3.1,range exact
Cooke_Wide Angle Varotal,14-70mm_T3.1_32mm,32.0,True,True,False,AUTO,Cooke,Wide-Angle Varotal 14-70 T3.1,range exact
Cooke_Wide Angle Varotal,14-70mm_T3.1_40mm,40.0,True,True,False,AUTO,Cooke,Wide-Angle Varotal 14-70 T3.1,range exact
Cooke_Wide Angle Varotal,14-70mm_T3.1_50mm,50.0,True,True,False,AUTO,Cooke,Wide-Angle Varotal 14-70 T3.1,range exact
Cooke_Wide Angle Varotal,14-70mm_T3.1_60mm,60.0,True,True,False,AUTO,Cooke,Wide-Angle Varotal 14-70 T3.1,range exact
Cooke_Wide Angle Varotal,14-70mm_T3.1_70mm,70.0,True,True,False,AUTO,Cooke,Wide-Angle Varotal 14-70 T3.1,range exact
DZOFILM_PAVO_x2_Anamorphic, 100mm_T2.4,,True,True,False,AUTO,DZOFILM,PAVO Anamorphic 2x,series/focal set exact
DZOFILM_PAVO_x2_Anamorphic, 135mm_T2.5,,True,True,False,AUTO,DZOFILM,PAVO Anamorphic 2x,series/focal set exact
DZOFILM_PAVO_x2_Anamorphic, 180mm_T2.8,,True,True,False,AUTO,DZOFILM,PAVO Anamorphic 2x,series/focal set exact
DZOFILM_PAVO_x2_Anamorphic,28mm_T2.1,,True,True,False,AUTO,DZOFILM,PAVO Anamorphic 2x,series/focal set exact
DZOFILM_PAVO_x2_Anamorphic,32mm_T2.1,,True,True,False,AUTO,DZOFILM,PAVO Anamorphic 2x,series/focal set exact
DZOFILM_PAVO_x2_Anamorphic,40mm_T2.1,,True,True,False,AUTO,DZOFILM,PAVO Anamorphic 2x,series/focal set exact
DZOFILM_PAVO_x2_Anamorphic,55mm_T2.1,,True,True,False,AUTO,DZOFILM,PAVO Anamorphic 2x,series/focal set exact
DZOFILM_PAVO_x2_Anamorphic,65mm_T2.8,,True,True,False,AUTO,DZOFILM,PAVO Anamorphic 2x,series/focal set exact
DZOFILM_PAVO_x2_Anamorphic,75mm_T2.1,,True,True,False,AUTO,DZOFILM,PAVO Anamorphic 2x,series/focal set exact
FUJINON_Duvo,14-100mm_T2.9 100mm,100.0,True,True,False,AUTO,FUJINON,Duvo HZK 14-100,range exact
FUJINON_Duvo,14-100mm_T2.9_14mm,14.0,True,True,False,AUTO,FUJINON,Duvo HZK 14-100,range exact
FUJINON_Duvo,14-100mm_T2.9_24mm,24.0,True,True,False,AUTO,FUJINON,Duvo HZK 14-100,range exact
FUJINON_Duvo,14-100mm_T2.9_35mm,35.0,True,True,False,AUTO,FUJINON,Duvo HZK 14-100,range exact
FUJINON_Duvo,14-100mm_T2.9_50mm,50.0,True,True,False,AUTO,FUJINON,Duvo HZK 14-100,range exact
FUJINON_Duvo,14-100mm_T2.9_75mm,75.0,True,True,False,AUTO,FUJINON,Duvo HZK 14-100,range exact
FUJINON_Duvo,24-300mm_T2.9 100mm,100.0,True,True,False,AUTO,FUJINON,Duvo HZK 24-300,range exact
FUJINON_Duvo,24-300mm_T2.9 135mm,135.0,True,True,False,AUTO,FUJINON,Duvo HZK 24-300,range exact
FUJINON_Duvo,24-300mm_T2.9 200mm,200.0,True,True,False,AUTO,FUJINON,Duvo HZK 24-300,range exact
FUJINON_Duvo,24-300mm_T2.9 300mm,300.0,True,True,False,AUTO,FUJINON,Duvo HZK 24-300,range exact
FUJINON_Duvo,24-300mm_T2.9_24mm,24.0,True,True,False,AUTO,FUJINON,Duvo HZK 24-300,range exact
FUJINON_Duvo,24-300mm_T2.9_35mm,35.0,True,True,False,AUTO,FUJINON,Duvo HZK 24-300,range exact
FUJINON_Duvo,24-300mm_T2.9_50mm,50.0,True,True,False,AUTO,FUJINON,Duvo HZK 24-300,range exact
FUJINON_Duvo,24-300mm_T2.9_75mm,75.0,True,True,False,AUTO,FUJINON,Duvo HZK 24-300,range exact
FUJINON_HK,18-85mm_T2_18mm,18.0,True,True,False,AUTO,FUJINON,HK Premier 18-85 T2,range exact
FUJINON_HK,18-85mm_T2_20mm,20.0,True,True,False,AUTO,FUJINON,HK Premier 18-85 T2,range exact
FUJINON_HK,18-85mm_T2_22mm,22.0,True,True,False,AUTO,FUJINON,HK Premier 18-85 T2,range exact
FUJINON_HK,18-85mm_T2_25mm,25.0,True,True,False,AUTO,FUJINON,HK Premier 18-85 T2,range exact
FUJINON_HK,18-85mm_T2_30mm,30.0,True,True,False,AUTO,FUJINON,HK Premier 18-85 T2,range exact
FUJINON_HK,18-85mm_T2_35mm,35.0,True,True,False,AUTO,FUJINON,HK Premier 18-85 T2,range exact
FUJINON_HK,18-85mm_T2_40mm,40.0,True,True,False,AUTO,FUJINON,HK Premier 18-85 T2,range exact
FUJINON_HK,18-85mm_T2_45mm,45.0,True,True,False,AUTO,FUJINON,HK Premier 18-85 T2,range exact
FUJINON_HK,18-85mm_T2_50mm,50.0,True,True,False,AUTO,FUJINON,HK Premier 18-85 T2,range exact
FUJINON_HK,18-85mm_T2_55mm,55.0,True,True,False,AUTO,FUJINON,HK Premier 18-85 T2,range exact
FUJINON_HK,18-85mm_T2_60mm,60.0,True,True,False,AUTO,FUJINON,HK Premier 18-85 T2,range exact
FUJINON_HK,18-85mm_T2_65mm,65.0,True,True,False,AUTO,FUJINON,HK Premier 18-85 T2,range exact
FUJINON_HK,18-85mm_T2_70mm,70.0,True,True,False,AUTO,FUJINON,HK Premier 18-85 T2,range exact
FUJINON_HK,18-85mm_T2_75mm,75.0,True,True,False,AUTO,FUJINON,HK Premier 18-85 T2,range exact
FUJINON_HK,18-85mm_T2_80mm,80.0,True,True,False,AUTO,FUJINON,HK Premier 18-85 T2,range exact
FUJINON_HK,18-85mm_T2_85mm,85.0,True,True,False,AUTO,FUJINON,HK Premier 18-85 T2,range exact
FUJINON_HK,75-400mm_T2.8 100mm,100.0,True,True,False,AUTO,FUJINON,HK Premier 75-400 T2.8-3.8,range exact
FUJINON_HK,75-400mm_T2.8 120mm,120.0,True,True,False,AUTO,FUJINON,HK Premier 75-400 T2.8-3.8,range exact
FUJINON_HK,75-400mm_T2.8 140mm,140.0,True,True,False,AUTO,FUJINON,HK Premier 75-400 T2.8-3.8,range exact
FUJINON_HK,75-400mm_T2.8 160mm,160.0,True,True,False,AUTO,FUJINON,HK Premier 75-400 T2.8-3.8,range exact
FUJINON_HK,75-400mm_T2.8 180mm,180.0,True,True,False,AUTO,FUJINON,HK Premier 75-400 T2.8-3.8,range exact
FUJINON_HK,75-400mm_T2.8 200mm,200.0,True,True,False,AUTO,FUJINON,HK Premier 75-400 T2.8-3.8,range exact
FUJINON_HK,75-400mm_T2.8 225mm,225.0,True,True,False,AUTO,FUJINON,HK Premier 75-400 T2.8-3.8,range exact
FUJINON_HK,75-400mm_T2.8 250mm,250.0,True,True,False,AUTO,FUJINON,HK Premier 75-400 T2.8-3.8,range exact
FUJINON_HK,75-400mm_T2.8 275mm,275.0,True,True,False,AUTO,FUJINON,HK Premier 75-400 T2.8-3.8,range exact
FUJINON_HK,75-400mm_T2.8 300mm,300.0,True,True,False,AUTO,FUJINON,HK Premier 75-400 T2.8-3.8,range exact
FUJINON_HK,75-400mm_T2.8 325mm,325.0,True,True,False,AUTO,FUJINON,HK Premier 75-400 T2.8-3.8,range exact
FUJINON_HK,75-400mm_T2.8 350mm,350.0,True,True,False,AUTO,FUJINON,HK Premier 75-400 T2.8-3.8,range exact
FUJINON_HK,75-400mm_T2.8_75mm,75.0,True,True,False,AUTO,FUJINON,HK Premier 75-400 T2.8-3.8,range exact
FUJINON_HK,75-400mm_T2.8_85mm,85.0,True,True,False,AUTO,FUJINON,HK Premier 75-400 T2.8-3.8,range exact
FUJINON_HK,75-400mm_T3.8 400mm,400.0,True,True,False,AUTO,FUJINON,HK Premier 75-400 T2.8-3.8,range exact
FUJINON_XK,XK 20-120mm_T3.5 100mm,100.0,True,True,False,AUTO,FUJINON,XK 20-120 T3.5,range exact
FUJINON_XK,XK 20-120mm_T3.5 120mm,120.0,True,True,False,AUTO,FUJINON,XK 20-120 T3.5,range exact
FUJINON_XK,XK 20-120mm_T3.5_20mm,20.0,True,True,False,AUTO,FUJINON,XK 20-120 T3.5,range exact
